	compare_ID	compare_content	SAO1	target_ID	target_content	SAO2	Dice	Inclusion	Lcs	Jac	Euclidean	Pearson	Spearman	Lin	Extended_SD	Leacock	Wu	Resnik	Jiang
759	CN2673515Y	、一种压力喷枪，它包括调压螺栓、喷枪后管、弹簧、喷枪前管、喷嘴和进液嘴，调压螺栓把喷枪后管的后端封闭住，喷枪后管的前端与喷枪前管的后端相连接，喷枪前管的前端被喷嘴封闭住，进液嘴的内腔与喷枪前管的内腔相连通，弹簧设置在喷枪后管内与调压螺栓相接触的位置，其特征是它还包括弹力顶针组件，弹力顶针组件由后连接件、弹力管、前连接件和顶针组成，后连接件连接在能发生轴向弹性变形的弹力管的后端部上并将其封闭住，环套形的前连接件的后端面与弹力管的前端管缘相连接，顶针穿入前连接件和弹力管的腔内并与后连接件固定连接，后连接件的后端顶在弹簧上，顶针的前端堵在喷嘴的喷口内，前连接件与喷枪后管的内孔相配合把弹力管与喷枪后管之间的环形空间封闭。	('CN2673515Y', '^_^(调压, 喷嘴);^_^(包括, 喷嘴);^_^(调压, 螺栓);^_^(后端, 封闭);^_^(喷枪, 前管);^_^(喷枪, 前管);^_^(喷嘴, 封闭);^_^(内腔, 进液);^_^(弹簧, 设置, 位置);(包括, 组件);(顶针, 组成);(发生, 后端部);(连接件, 连接在, 后端部);(发生, 弹力);(后端部, 发生, 弹力);(环, 套形);(前端, 管);(固定, 连接);(后端, 顶在, 弹簧);(堵在, 喷口);(空间, 封闭)')	CN2767119Y	、一种能防漏的发泡工具，包括壳体、进液阀、出液阀和开关，进液阀包括：进液嘴、封闭件和复位弹簧，出液阀包括：出液嘴、阀芯和第二复位弹簧，所述开关与阀芯相连接，其特征在于：所述在进液嘴与封闭件之间设置密封圈，还包括在所述密封圈上设置固定件。	('CN2767119Y', '^_^(壳体, 进液);^_^(进液, 出液);^_^(包括, 出液);^_^(进液, 封闭件);^_^(包括, 封闭件);^_^(出液, 阀芯);^_^(出液阀, 包括, 阀芯);(设置, 密封圈);(设置, 固定件);(包括, 固定件)')	5.2	5.75	9.5	4.541666667	1066.98543	55.79318772	54.98507538	2.152573255	0.108387097	2.34657359	2.25	3.960249976	2.164100017
760	CN2160018Y	、一种由阀体、手把、顶杆、单向阀、出液口密封槽及密封圈组成的轻型注液枪，其特征在于：阀体为园柱形与注液管做成一体，与单向阀在同一轴心线上；单向阀座为特制橡胶，与钢球构成可靠的软接触密封。	('CN2160018Y', '^_^(密封槽, 组成);^_^(出液, 组成);(阀体, 做成, 一体);(阀座, 为, 橡胶);(构成, 可靠软接触)')	CN2767119Y	、一种能防漏的发泡工具，包括壳体、进液阀、出液阀和开关，进液阀包括：进液嘴、封闭件和复位弹簧，出液阀包括：出液嘴、阀芯和第二复位弹簧，所述开关与阀芯相连接，其特征在于：所述在进液嘴与封闭件之间设置密封圈，还包括在所述密封圈上设置固定件。	('CN2767119Y', '^_^(壳体, 进液);^_^(进液, 出液);^_^(包括, 出液);^_^(进液, 封闭件);^_^(包括, 封闭件);^_^(出液, 阀芯);^_^(出液阀, 包括, 阀芯);(设置, 密封圈);(设置, 固定件);(包括, 固定件)')	1	0.5	0.5	0.5	225.6481962	18.56105903	18.42579689	0.500391127	0.074666667	0.5	0.5	0.505025168	0.519473626
761	CN2320787Y	．一种用于单体液压支柱注液的自动卸压补偿密封注液枪，由枪体、枪机、焊于枪体后部的枪把、旋于枪体前端的外接头、套于外接头上的活动卡及安装于枪体后部的控制阀组成；其特征在于：外接头的中部加工有内缸、后部安装有由枪机控制的卸压装置；带有中孔的活塞置于内缸中；其前部安装有密封装置。．根据权利要求所述的注液枪，其特征在于：所述的卸压装置中，留有过液道的前阀盖安置于外接头的后部，前芯座的前部嵌装在呈凹状或靠紧在呈板状的前阀盖上，其后部嵌套在枪体上，其中心孔中安装有由枪机控制打开且靠弹簧复位的卸压阀，其形式可是弹簧钢球、弹簧锥阀或弹簧一片阀等。．根据权利要求所述的注液枪，其特征在于：所述的密封装置中，密封圈直接安装在活塞的前部，或安装、硫化在骨架上，旋装于活塞的前部。．根据权利要求所述的注液枪，其特征在于：所述的密封装置中，套筒式框架套装于密封圈的外部，密封圈安装在中心骨架上，旋装于活塞的前部。．根据权利要求所述的注液枪，其特征在于：所述的密封装置中，密封圈的前部呈内锥面形状或平面形状及内锥面、平面相结合的形状。	('CN2320787Y', '^_^(用于, 注液);^_^(焊于, 枪体);^_^(旋于, 枪体);(有, 安装);(控制, 卸压装置);(有, 卸压装置);(带有, 中孔);(活塞, 带有, 中孔);(带有, 活塞);(活塞, 置于, 内缸);(有, 密封装置);(过液, 阀盖);(有, 阀盖);(留, 阀盖);(有, 过液道);(阀盖, 有, 过液道);(安置, 后部);(安置于, 外接头);(嵌装, 呈, 凹状);(呈, 阀盖);(嵌装, 呈在, 阀盖);(呈, 板状);(阀盖, 呈, 板状);(打开, 卸压阀);(有, 卸压阀);(控制, 卸压阀);(密封圈, 安装在, 活塞);(硫化在, 骨架);(密封圈, 安装在, 骨架);(密封圈, 呈, 形状)')	CN2767119Y	、一种能防漏的发泡工具，包括壳体、进液阀、出液阀和开关，进液阀包括：进液嘴、封闭件和复位弹簧，出液阀包括：出液嘴、阀芯和第二复位弹簧，所述开关与阀芯相连接，其特征在于：所述在进液嘴与封闭件之间设置密封圈，还包括在所述密封圈上设置固定件。	('CN2767119Y', '^_^(壳体, 进液);^_^(进液, 出液);^_^(包括, 出液);^_^(进液, 封闭件);^_^(包括, 封闭件);^_^(出液, 阀芯);^_^(出液阀, 包括, 阀芯);(设置, 密封圈);(设置, 固定件);(包括, 固定件)')	2.435714286	1.083333333	2.5	0.7	1067.900499	69.6887574	69.27669092	0.002346761	0.057	0	0	0.030151008	0.116841756
762	CN2418954Y	喷雾器喷枪，由枪管和联接枪管的喷头，以及安装在枪管中的控制阀所组成，其特征在于所述的控制阀是枪管中制有进水阀孔、中心控水阀孔和排水阀孔，在中心控水阀孔的出水口安装密封垫片，密封垫片由固定螺套挤压固定，固定螺套中安装阀芯和弹簧，阀芯头部的阀板与密封垫片相配合，阀芯另一头的阀帽与手柄叉口相配合，在枪管壁上制有杠杆支架，手柄与杠杆支架相配合。	('CN2418954Y', '^_^(联接, 枪管);^_^(安装在, 枪管);(孔中心, 控水阀, 孔);(中制, 有, 控水阀);(控制阀, 是, 控水阀);(孔中心, 控水阀, 孔);(安装, 密封垫片);(螺套, 挤压);(安装, 阀芯);(有, 支架)')	CN2767119Y	、一种能防漏的发泡工具，包括壳体、进液阀、出液阀和开关，进液阀包括：进液嘴、封闭件和复位弹簧，出液阀包括：出液嘴、阀芯和第二复位弹簧，所述开关与阀芯相连接，其特征在于：所述在进液嘴与封闭件之间设置密封圈，还包括在所述密封圈上设置固定件。	('CN2767119Y', '^_^(壳体, 进液);^_^(进液, 出液);^_^(包括, 出液);^_^(进液, 封闭件);^_^(包括, 封闭件);^_^(出液, 阀芯);^_^(出液阀, 包括, 阀芯);(设置, 密封圈);(设置, 固定件);(包括, 固定件)')	0.285714286	0.333333333	1	0.2	405.6919611	23.39597615	23.15727593	0.152182129	0.048	0.34657359	0.25	1.955224808	0.144626391
763	CN2592294Y	、一种发泡枪，适用于喷涂用的发泡工具，它由手柄、扳手、调节螺丝、枪体、枪管及适配器所组成，适配器螺旋固接在枪体上，其特征在于上述适配器由螺栓、连接阀所构成，螺栓与连接阀之间采用螺旋活动组合，螺栓设置在连接阀外侧。	('CN2592294Y', '^_^(适用, 工具);^_^(适用于, 喷涂用);^_^(调节, 枪管);^_^(螺旋, 固接在, 枪体);(螺栓, 采用, 螺旋);(螺栓, 设置在)')	CN2767119Y	、一种能防漏的发泡工具，包括壳体、进液阀、出液阀和开关，进液阀包括：进液嘴、封闭件和复位弹簧，出液阀包括：出液嘴、阀芯和第二复位弹簧，所述开关与阀芯相连接，其特征在于：所述在进液嘴与封闭件之间设置密封圈，还包括在所述密封圈上设置固定件。	('CN2767119Y', '^_^(壳体, 进液);^_^(进液, 出液);^_^(包括, 出液);^_^(进液, 封闭件);^_^(包括, 封闭件);^_^(出液, 阀芯);^_^(出液阀, 包括, 阀芯);(设置, 密封圈);(设置, 固定件);(包括, 固定件)')	0	0	0	0	385.898707	22.70159208	22.47117753	0.000782254	0	0	0	0.010050336	0.038947252
764	CN2161590Y	、一种永磁起重器，包括由动永磁体和导磁体构成的转子、容纳所述转子在其内部转动的壳体和操纵转子转动的状态转换机构，其特征在于还包括一固定永磁体，所述固定永磁体的磁化方向为水平方向，当永磁起重器处于闭合或工作状态时，动永磁体和固定永磁体在垂直方向上呈一直线。	('CN2161590Y', '^_^(动, 永磁体);^_^(构成, 转子);^_^(转子, 容纳, 转子);^_^(构成, 状态);^_^(状态, 转换, 机构);(包括, 永磁体);(方向, 为, 水平方向);(起重器, 处于, 闭合);(动, 永磁体);(呈, 直线)')	CN2445181Y	．一种磁压堵漏器，包括外壳和装在外壳内的磁铁，其特征在于在外壳内有上磁铁和下磁铁形成的磁铁组，所述的上磁铁和下磁铁在外壳内至少有一个可以转动，通过改变转动磁铁极和极的位置形成工作磁场，上磁铁与下磁铁之间有隔磁板，上磁铁固定在隔磁板的上方或下磁铁固定在隔磁板的下方，在堵漏器的下面为可更换的铁靴、，所述的铁靴、对应的下磁铁的部位为隔磁板，铁靴的其它部位为导磁板。．根据权利要求所述的磁压堵漏器，其特征在于所述的可转动磁铁装在导磁外壳内，可转动磁铁的两端固定有两个导磁转板、，并通过导磁转板、与导磁壳体转动配合，转轴的一端伸出外壳，另一端与两个导磁板固定连接，在伸出外壳的转轴上固定有手柄。．根据权利要求或所述的磁压堵漏器，其特征在于在外壳内的上磁铁和下磁铁组成的磁铁组为两组，铁靴、对应的磁铁部位分别具有隔磁板，使铁靴、的三块导磁板与两块隔磁板间隔排列，两个下磁铁分别通过两个转轴转动。．根据权利要求或所述的磁压堵漏器，其特征在于转动磁铁作～°的转动，转动到°时磁铁、极的排列为能使上磁铁和下磁铁形成闭合磁路，经过导磁板的磁通量为零，转动到°时磁铁、极的排列为能使上磁铁和下磁铁形成穿过导磁板时的磁通量为最大，磁力线经过导磁板形成闭合磁路。．根据权利要求所述的磁压堵漏器，其特征在于上、下磁铁为两组时，两个转动磁铁同时作～°的相向转动，转动到°时两组磁铁、极的排列为能使每组的上磁铁和下磁铁形成闭合磁路，经过导磁板的磁通量为零，转动到°时两组磁铁、极的排列为能使两个上磁铁和两个下磁铁形成穿过导磁板时的磁通量为最大，磁力线经过导磁板形成闭合磁路。．根据权利要求或或所述的磁压堵漏器，其特征在于所述的铁靴为弧形铁靴或板形铁靴。．根据权利要求或或所述的磁压堵漏器，其特征在于在外壳上有限位柱，在顶端有吊环。	('CN2445181Y', '^_^(包括, 磁铁);^_^(装在, 外壳);(上, 磁铁);(形成, 磁铁组);(有, 磁铁组);(上, 磁铁);(有, 一个转动);(转动, 磁铁);(改变, 磁铁);(位置, 形成, 磁场);(上, 磁铁);(下, 磁铁);(之间, 有隔, 磁板);(下, 磁铁);(固定在, 隔磁板);(为, 可更换);(铁靴, 为, 可更换);(隔, 磁板);(部位, 为, 导磁板);(转动, 磁铁);(装在, 外壳);(转动, 磁铁);(有, 转板);(壳体, 转动);(转轴, 一端);(一端, 伸出, 外壳);(另一端, 固定, 连接);(伸出, 外壳);(转轴, 伸出, 外壳);(有, 手柄);(上, 磁铁);(磁铁组, 为, 两组);(铁靴, 对应, 部位);(部位, 具有, 隔磁板);(使, 导磁板);(下, 磁铁);(转动, 磁铁);(上, 磁铁);(闭合, 磁路);(形成, 磁路);(上, 磁铁);(穿过, 导磁板);(磁通量, 为);(闭合, 磁路);(磁力线, 形成, 磁路);(磁铁, 为, 两组);(转动, 磁铁);(相向, 转动);(闭合, 磁路);(形成, 磁路);(使, 磁路);(为, 磁路);(穿过, 导磁板);(形成, 导磁板);(使, 导磁板);(形成, 磁通量);(转动, 排列为, 磁通量);(使, 磁通量);(下, 磁铁);(闭合, 磁路);(磁力线, 形成, 磁路);(有, 吊环)')	22.13333333	25.08333333	48.5	15.975	3628.208747	226.0474747	224.2536646	6.017600704	0.061111111	6	6	6.226132557	6.876313171
765	CN2076088U	、一种永磁起重器，包括永磁体，使永磁起重器在工作状态到关闭状态之间进行转换的机构，其特征在于还包括由上述永磁体和导磁体构成的转子，由上隔离条、下隔离条、左壳体及右壳体形成的可容纳上述转子在其内部转动的壳体，吊环，固定在壳体上、且上述吊环的两端可在其中转动的由非导磁材料制作的顶板，由非导磁材料制成的后内盖板，由非导磁材料制成的后外盖板，由非导磁材料制成的前内盖板，和由非导磁材料制成的前外盖板。	('CN2076088U', '^_^(包括, 永磁体);^_^(转换, 机构);^_^(进行, 机构);^_^(使, 机构);(构成, 转子);(包括, 转子);(容纳, 转子);(磁材料, 制作);(磁材料, 制成);(磁材料, 制成);(磁材料, 制成);(磁材料, 制成)')	CN2445181Y	．一种磁压堵漏器，包括外壳和装在外壳内的磁铁，其特征在于在外壳内有上磁铁和下磁铁形成的磁铁组，所述的上磁铁和下磁铁在外壳内至少有一个可以转动，通过改变转动磁铁极和极的位置形成工作磁场，上磁铁与下磁铁之间有隔磁板，上磁铁固定在隔磁板的上方或下磁铁固定在隔磁板的下方，在堵漏器的下面为可更换的铁靴、，所述的铁靴、对应的下磁铁的部位为隔磁板，铁靴的其它部位为导磁板。．根据权利要求所述的磁压堵漏器，其特征在于所述的可转动磁铁装在导磁外壳内，可转动磁铁的两端固定有两个导磁转板、，并通过导磁转板、与导磁壳体转动配合，转轴的一端伸出外壳，另一端与两个导磁板固定连接，在伸出外壳的转轴上固定有手柄。．根据权利要求或所述的磁压堵漏器，其特征在于在外壳内的上磁铁和下磁铁组成的磁铁组为两组，铁靴、对应的磁铁部位分别具有隔磁板，使铁靴、的三块导磁板与两块隔磁板间隔排列，两个下磁铁分别通过两个转轴转动。．根据权利要求或所述的磁压堵漏器，其特征在于转动磁铁作～°的转动，转动到°时磁铁、极的排列为能使上磁铁和下磁铁形成闭合磁路，经过导磁板的磁通量为零，转动到°时磁铁、极的排列为能使上磁铁和下磁铁形成穿过导磁板时的磁通量为最大，磁力线经过导磁板形成闭合磁路。．根据权利要求所述的磁压堵漏器，其特征在于上、下磁铁为两组时，两个转动磁铁同时作～°的相向转动，转动到°时两组磁铁、极的排列为能使每组的上磁铁和下磁铁形成闭合磁路，经过导磁板的磁通量为零，转动到°时两组磁铁、极的排列为能使两个上磁铁和两个下磁铁形成穿过导磁板时的磁通量为最大，磁力线经过导磁板形成闭合磁路。．根据权利要求或或所述的磁压堵漏器，其特征在于所述的铁靴为弧形铁靴或板形铁靴。．根据权利要求或或所述的磁压堵漏器，其特征在于在外壳上有限位柱，在顶端有吊环。	('CN2445181Y', '^_^(包括, 磁铁);^_^(装在, 外壳);(上, 磁铁);(形成, 磁铁组);(有, 磁铁组);(上, 磁铁);(有, 一个转动);(转动, 磁铁);(改变, 磁铁);(位置, 形成, 磁场);(上, 磁铁);(下, 磁铁);(之间, 有隔, 磁板);(下, 磁铁);(固定在, 隔磁板);(为, 可更换);(铁靴, 为, 可更换);(隔, 磁板);(部位, 为, 导磁板);(转动, 磁铁);(装在, 外壳);(转动, 磁铁);(有, 转板);(壳体, 转动);(转轴, 一端);(一端, 伸出, 外壳);(另一端, 固定, 连接);(伸出, 外壳);(转轴, 伸出, 外壳);(有, 手柄);(上, 磁铁);(磁铁组, 为, 两组);(铁靴, 对应, 部位);(部位, 具有, 隔磁板);(使, 导磁板);(下, 磁铁);(转动, 磁铁);(上, 磁铁);(闭合, 磁路);(形成, 磁路);(上, 磁铁);(穿过, 导磁板);(磁通量, 为);(闭合, 磁路);(磁力线, 形成, 磁路);(磁铁, 为, 两组);(转动, 磁铁);(相向, 转动);(闭合, 磁路);(形成, 磁路);(使, 磁路);(为, 磁路);(穿过, 导磁板);(形成, 导磁板);(使, 导磁板);(形成, 磁通量);(转动, 排列为, 磁通量);(使, 磁通量);(下, 磁铁);(闭合, 磁路);(磁力线, 形成, 磁路);(有, 吊环)')	6.283333333	3.75	7	2.425	6109.59465	244.2565808	243.0367247	0.517600704	0.039459459	0.5	0.5	0.726132557	1.376313171
766	CN1690282A	一种圆编机的导纱杆座改良结构，其特征包括：一底座，该底座是设有一支轴孔；一盖体，是与该底座相固结，并形成一容室空间，该盖体上是设有一槽孔；一摆动机构，是包括有一导纱杆及调整件，该导纱杆的一端是枢设于该槽孔及支轴孔，其包括有一抵靠段，而该调整件是以可调式地固设于该盖体上，其上设有两挡臂，该等挡臂是提供该导纱杆的抵靠段偏摆时的两个抵靠部；一张力机构，是包括有一张力调整钮及拉簧，该张力调整钮是以可调式地嵌设于该导纱杆座的一侧边，而该拉簧是设于该容室空间内且连结于该张力调整钮与该导纱杆之间。	('CN1690282A', '^_^(特征, 包括, 底座);^_^(设有, 轴孔);^_^(底座, 是, 轴孔);(是, 固结);(形成, 空间);(设有, 槽孔);(是, 槽孔);(摆动, 机构);(有, 导纱杆);(包括, 导纱杆);(是, 导纱杆);(一端, 是, 枢设);(枢设于, 槽孔);(支, 轴孔);(该调整件, 是);(设于, 盖体);(提供, 导纱杆);(挡臂, 是, 导纱杆);(钮及, 拉簧);(调整, 拉簧);(有, 拉簧);(包括, 拉簧);(是, 拉簧);(张力, 调整);(是, 嵌设);(嵌设于, 侧边);(拉簧, 是);(设于, 空间);(张力, 调整);(连结于, 调整)')	CN201082914Y	一种针织机的双臂运作导纱装置，其特征在于，该导纱装置包括：一具中空容室的本体，该中空容室于连接端处设有一加强固结机构，该加强固结机构设有贯穿该本体的螺孔；一连动机构，包括设置于该中空容室内且相齿接的第一齿轮件及第二齿轮件；一导纱臂机构，包括呈曲杆状的第一导纱臂及第二导纱臂，该第一导纱臂及第二导纱臂的一端分别设有导纱眼，该第一导纱臂及第二导纱臂的另一端分别传动连接该第一齿轮件及第二齿轮件。。一种针织机的双臂运作导纱装置，其特征在于，该导纱装置包括：一具中空容室的本体，该中空容室内设有第一轴孔、第二轴孔及第三轴孔；一连动机构，包括有相齿接的第一齿轮件及第二齿轮件，该第一齿轮件枢设于该第一轴孔，该第二齿轮件选择枢设于该第二轴孔或第三轴孔；一导纱臂机构，包括呈曲杆状的第一导纱臂及第二导纱臂，该第一导纱臂及第二导纱臂的一端分别设有导纱眼，该第一导纱臂及第二导纱臂的另一端分别传动连接该第一齿轮件及第二齿轮件。	('CN201082914Y', '^_^(双臂, 运作, 导纱装置);(导纱装置, 包括, 本体);(连接, 端处);(加强, 机构);(贯穿, 螺孔);(机构, 设有, 螺孔);(加强, 螺孔);(连动, 机构);(包括, 设置);(容, 室内);(导, 纱臂);(呈曲, 杆状);(包括, 杆状);(纱臂, 包括, 杆状);(纱臂, 设有, 导纱眼);(连接, 齿轮件);^_^(双臂, 运作, 导纱装置);(导纱装置, 包括, 本体);(设有, 轴孔);(中空, 容, 轴孔);(连动, 机构);(齿接, 齿轮件);(有, 齿轮件);(包括, 齿轮件);(件枢, 设于, 轴孔);(齿轮件, 选择, 枢设);(齿轮件, 选择于, 轴孔);(导, 纱臂);(呈曲, 杆状);(包括, 杆状);(纱臂, 包括, 杆状);(纱臂, 设有, 导纱眼);(连接, 齿轮件)')	47.53333333	43.08333333	72	34.5	8824.60748	576.7362072	575.878167	17.96202216	0.175873016	18.53972077	18.25	23.43602678	18.20650994
767	CN1966352A	、一种润滑包的制作方法，其特征在于，所述制作方法的步骤如下：、取一定数量的双筒纸和珠光膜；、用覆膜机将上述双筒纸和珠光膜制成珠光膜复合双筒纸；、用制袋机将珠光膜复合双筒纸制成夹层袋型；、用冲孔模具在上述夹层袋的四周边冲制出若干个微孔；、将冲孔后的夹层袋的三个边缘压封口；、从夹层袋的开口中装入吸油纸；、用注油机对夹层袋内的吸油纸进行注油；、用封口机将注油后的夹层袋开口进行封口，制成润滑包。。、一种采用权利要求所述方法制作的润滑包，具特征在于，所述润滑包具有一个采用珠光膜复合双筒纸制作的夹层本体，在夹层内设有至少一张吸油纸，在所述夹层本体的周边上间隔制有若干个微孔，所述若干个微孔分别采用纵向和横向的方法排列设置。。、一种润滑包的使用方法，其特征在于，开启碎纸设备，润滑包直接插入需要润滑碎纸设备的进口处，碎纸设备中的碎纸机件可将润滑包夹层打碎，从而将润滑包内油纸上的油直接打在机件上。	('CN1966352A', '^_^(制作, 方法);(珠光膜, 复合);(复合, 纸制);(纸制, 成, 袋型);(冲制, 微孔);(压, 封口);(吸, 油纸);(进行, 注油);(进行, 封口);^_^(方法, 制作);^_^(具, 特征);^_^(一个, 采用, 珠光膜);^_^(具有, 珠光膜);^_^(有, 吸油纸);^_^(吸, 油纸);^_^(间隔, 有, 微孔);^_^(微孔, 采用, 纵向);^_^(使用, 方法);(开启, 碎纸设备);(需要, 进口处);(插入, 进口处);(需要, 碎纸设备);(进口处, 需要, 碎纸设备);(润滑, 包夹层, 打碎);(打在, 机件)')	CN201158496Y	、一种碎纸机用润滑包，其特征在于，包括一由复合纸构成的夹层袋；夹层袋中注有润滑油，夹层袋的周边压制有密封压边，构成一个装有润滑油的密封夹层袋，在所述周边密封压边与夹层袋的边缘之间的袋体上还压制有若干个间隔设置，用于防止袋内润滑油飞溅的短密封压边。。、根据权利要求所述的碎纸机用润滑包，其特征在于，所述短密封压边可以是个、个、个或若干个。	('CN201158496Y', '^_^(机用, 润滑);(有, 润滑油);(有, 密封);(一个, 装有, 润滑油);(构成, 润滑油);(装有, 润滑油);(有, 设置);(压制, 设置);(润滑油, 飞溅, 短密封压边);(防止, 短密封压边);(用于, 短密封压边);(防止, 润滑油);^_^(机用, 润滑);(短密封压边, 是, 个个个)')	7.507142857	7.5	14	4.016666667	1916.369494	164.5270282	163.861941	1.162351425	0.143589744	1.34657359	1.25	3.085879175	1.650940667
768	CN2855925Y	减压、防溢软包装袋，含有袋体，袋体上有便于撕开的开口，其特征在于还含有两个出口，一个出口是出汽口，另一个出口是带压力液体的流出口，出汽口与迷宫通道的出口相通连，迷宫通道的入口与内腔相通连，流出口直接与内腔相通连。	('CN2855925Y', '^_^(防溢, 软包装袋);^_^(含有, 袋体);^_^(撕开, 开口);^_^(便于, 开口);^_^(有, 开口);^_^(便于, 撕开);^_^(开口, 便于, 撕开);(含有, 两个出口);(一个出口, 是, 出汽口);(出, 汽口);(带, 压力液体);(另一个出口, 是, 压力液体);(流出口, 带, 压力液体);(出, 汽口);(内腔, 相通);(内腔, 相通)')	CN201158496Y	、一种碎纸机用润滑包，其特征在于，包括一由复合纸构成的夹层袋；夹层袋中注有润滑油，夹层袋的周边压制有密封压边，构成一个装有润滑油的密封夹层袋，在所述周边密封压边与夹层袋的边缘之间的袋体上还压制有若干个间隔设置，用于防止袋内润滑油飞溅的短密封压边。。、根据权利要求所述的碎纸机用润滑包，其特征在于，所述短密封压边可以是个、个、个或若干个。	('CN201158496Y', '^_^(机用, 润滑);(有, 润滑油);(有, 密封);(一个, 装有, 润滑油);(构成, 润滑油);(装有, 润滑油);(有, 设置);(压制, 设置);(润滑油, 飞溅, 短密封压边);(防止, 短密封压边);(用于, 短密封压边);(防止, 润滑油);^_^(机用, 润滑);(短密封压边, 是, 个个个)')	4.819047619	5.125	9.5	3.6375	926.0898211	107.9295352	107.699952	2.5	0.124	2.5	2.5	2.5	2.5
769	CN1003222B	一种使用平板硫化机制造橡胶海绵衬垫的方法，其特征在于未硫化胶片放在金属网上，并与金属网同时进人两平板之间加压加热进行发泡硫化。、根据权利要求所述方法的专用设备，其特征在于金属网是螺旋状金属丝经连接而成。	('CN1003222B', '^_^(使用, 平板硫化机);^_^(制造, 橡胶海绵);(硫化, 胶片);(放在, 金属网);(进, 加压);(进行, 发泡);(金属网, 是, 金属丝)')	CN2724786Y	、一种武术地毯，其特征在于：由置于底层的弹力层、粘接在弹力层上起支撑作用的多层板层、粘接在多层板层上的缓冲层和粘接在缓冲层上的地毯层组成。	('CN2724786Y', '(支撑, 作用);(起, 作用);(多层, 支撑, 作用)')	0	0	0	0	139.4812638	14.50869111	14.50441461	0	0	0	0	0	0
770	CN2085044U	、一种喷雾轴流通风机，由集风器、主筒体、电机、壳体、叶轮组成，其特征在于叶轮的轮毂内增设了机械雾化器，在壳体内增设了供、泄水机构，在主筒体上加接了雾化扩散器。	('CN2085044U', '^_^(叶轮, 组成);(增设, 雾化器);(供, 机构);(增设, 机构);(雾化, 扩散器);(加接, 扩散器)')	CN2224939Y	一种喷雾轴流通风机，由集风器、主筒体、电机、壳体、叶轮组成，其特征在于叶轮的轮毂内增设了机械雾化器，在壳体内增设了供、泄水机构，在主筒体上加接了雾化扩散器。	('CN2224939Y', '^_^(叶轮, 组成);(增设, 雾化器);(供, 机构);(增设, 机构);(雾化, 扩散器);(加接, 扩散器)')	9.666666667	9.666666667	18.5	9.4	206.9948069	18.76831329	18.73935948	4.599341472	0.56	5.386294361	5	11.7002952	4.111138538
771	CN1345103A	、一种碱性电池，其结构包括阴极壳体和阳极杯，该结构使得阴极壳体的开口端被阳极杯密封，在阴极壳体和阳极杯之间设置有垫圈，其中所述碱性电池包括：阳极杯的开口端沿着其周边以形回折，并且该折叠通过阴极壳体的开口端的内部周边收紧密封，其间设置有垫圈，阳极杯具有在其内侧除形折叠底部和该折叠的外周以外的限定区域内形成的锡涂层，阴极壳体含有阴极混合物，该阴极混合物含有与镍酸银相结合的作为阴极活性材料的氧化银或二氧化锰，阳极杯含有阳极混合物，该阳极混合物为作为阳极活性材料的无汞锌或锌合金粉末，通过隔膜与阳极混合物分开，并且该阳极混合物用碱性电解液浸渍。。、一种碱性电池，具有气密密封的阴极壳体和阳极杯，在阴极壳体和阳极杯之间设置垫圈，其中所述阴极壳体容纳包括作为阴极活性材料的氧化银或二氧化锰的阴极混合物，所述阳极杯容纳含有作为阳极活性材料的锌或锌合金粉末的阳极混合物，并具有周边折叠和该折叠的底部以及铜内侧表面，所述阴极混合物通过隔膜与所述阳极混合物分隔开，并且该阳极混合物用碱性电解液浸渍，其中所述阳极杯具有：氢过电位比铜高的金属或其合金的涂膜通过干法在所述阳极杯的内侧表面上除折叠和该折叠的底部以外的限定区域中形成。	('CN1345103A', '^_^(结构, 包括, 壳体);^_^(壳体, 开口);^_^(该结构, 使得, 开口);^_^(有, 垫圈);^_^(电池, 包括);^_^(周边, 开口);^_^(收紧, 密封);^_^(有, 垫圈);^_^(形成, 涂层);^_^(限定, 涂层);^_^(杯具, 有, 涂层);^_^(壳体, 含有, 混合物);^_^(混合物, 含有);^_^(含有, 混合物);^_^(混合物, 为, 活性材料);^_^(作为, 活性材料);^_^(混合物, 分开);^_^(电解液, 浸渍);^_^(气密, 密封, 壳体);^_^(具有, 壳体);^_^(设置, 垫圈);^_^(作为, 混合物);^_^(作为, 混合物);^_^(具有, 周边);^_^(混合物, 分隔);^_^(电解液, 浸渍);^_^(杯具, 有, 电位)')	CN2514498Y	一种无水银碱性钮形电池，包括正极片、负极盖、负极锌膏、密封胶圈、正极外壳和隔膜，其特征在于，在电池负极片上电镀上一层铟或锡原料，并在锌膏中加入金属铟以代替水银。。、权利要求所述的钮形电池，其特征在于所述负极盖由铁片或不锈钢片制成。。、权利要求或所述的钮形电池，其特征在于所述正极片为锰片。。、权利要求或所述的钮形电池，其特征在于所述正极片为氧化银片或氧化银锰混合片。	('CN2514498Y', '^_^(无, 电池);^_^(负极, 盖, 负极锌膏);^_^(包括, 负极锌膏);(代替, 水银);(正极片, 为, 锰片);(氧化, 银片);(氧化, 银锰)')	0.75	0.75	1	0.666666667	904.7081396	49.38668806	49.47083552	0.503911268	0.044705882	0.5	0.5	0.550251679	0.69473626
