type,tfidf_cnt,tfidf&tar_cnt,tech_cnt,tech&tar_cnt,agentList_cnt,problem_cnt,problem&tar_cnt,func_cnt,func&tar_cnt,applicantFirst,target
1,30,0,83,1,2,1,0,15,0,明复信息公司,1
1,30,0,45,0,1,1,0,10,0,中兴通讯股份有限公司,1
1,28,0,32,0,1,1,0,8,0,中兴通讯股份有限公司,1
1,30,0,15,0,2,1,0,1,0,声钰科技,0
1,30,0,80,0,1,1,0,15,0,北京控制工程研究所,1
1,30,0,204,0,1,1,0,23,0,江苏工程职业技术学院,1
1,30,0,374,0,1,7,0,38,0,林冠良,0
1,1,0,158,0,1,6,0,67,0,山东中烟工业有限责任公司,0
1,30,0,55,0,1,33,0,23,0,江苏联著实业有限公司,1
1,30,0,42,0,1,1,0,7,0,成都万先自动化科技有限责任公司,0
1,1,0,46,0,1,23,0,4,0,大连理工大学,1
1,30,0,46,0,2,24,0,10,0,广东欧珀移动通信有限公司,1
1,30,0,50,0,1,1,0,11,0,中南大学,0
1,1,0,59,0,1,15,0,15,0,南京航空航天大学,1
1,30,0,59,0,1,37,0,23,0,江苏联著实业有限公司,1
1,1,0,62,0,1,1,0,8,0,汤东澜,1
1,30,0,44,0,1,1,0,1,0,微软技术许可有限责任公司,1
1,30,0,46,0,2,1,0,13,0,皇家飞利浦有限公司,1
1,30,0,163,0,1,1,0,23,0,邹晓辉,1
1,30,0,51,0,1,1,0,10,0,成都万先自动化科技有限责任公司,0
1,30,0,60,0,1,1,0,5,0,联想(北京)有限公司,1
1,1,0,58,0,2,21,0,3,0,北京光年无限科技有限公司,1
1,30,0,60,0,1,1,0,24,0,江苏联著实业有限公司,1
1,30,0,48,0,1,1,0,11,0,成都万先自动化科技有限责任公司,0
1,30,0,73,0,1,1,0,13,0,浪潮集团山东通用软件有限公司,1
1,30,0,47,0,1,16,0,16,0,天津蓝海微科技有限公司,1
1,30,0,56,0,1,1,0,24,0,江苏联著实业有限公司,1
1,1,0,86,0,1,1,0,1,0,西安影视数据评估中心有限公司,1
1,1,0,45,0,1,1,0,11,0,深圳狗尾草智能科技有限公司,1
1,1,0,40,0,1,1,0,5,0,北京跃盟科技有限公司,1
1,1,0,53,1,2,1,0,17,0,南华大学,1
1,30,0,55,1,1,17,0,6,0,广州精点计算机科技有限公司,1
1,30,0,70,0,1,16,0,11,0,同济大学,1
1,30,0,32,0,1,1,0,15,0,国际商业机器公司,1
1,30,0,59,0,1,1,0,18,0,怀特斯莫克公司,1
1,1,0,54,0,1,1,0,13,0,北京联合大学,0
1,30,0,66,0,1,1,0,8,0,微软技术许可有限责任公司,1
1,30,0,113,0,1,1,0,20,0,安徽博约信息科技有限责任公司,1
1,30,0,56,0,1,1,0,1,0,起元技术有限责任公司,1
1,30,0,68,0,2,21,0,4,0,武汉大学,1
1,1,0,87,0,1,34,0,13,0,万德洪,1
1,30,0,49,1,1,1,0,5,0,深圳市博信诺达经贸咨询有限公司,1
1,30,0,85,0,1,1,0,20,0,安徽博约信息科技股份有限公司,1
1,30,0,1,0,1,1,0,1,0,青岛海尔软件有限公司,1
1,30,0,64,0,1,10,0,12,0,同济大学,1
1,1,0,82,0,2,42,0,2,0,扬州大学,1
1,1,0,151,0,1,1,0,31,0,国网福建省电力有限公司,0
1,1,0,53,0,1,1,0,13,0,财团法人资讯工业策进会,0
1,1,0,63,0,2,37,0,15,0,苏州思必驰信息科技有限公司,1
1,30,0,50,0,2,1,0,9,0,北京奇虎科技有限公司,1
1,30,0,85,0,1,37,0,23,0,清华大学,1
1,30,1,60,1,1,1,0,12,0,浪潮(北京)电子信息产业有限公司,1
1,30,0,139,0,1,88,0,38,0,哈尔滨工业大学,1
1,30,0,76,0,1,27,0,13,0,成都数联铭品科技有限公司,0
1,1,0,57,0,1,1,0,9,0,广州品唯软件有限公司,1
1,1,0,83,0,1,1,0,18,0,国网冀北电力有限公司,1
1,1,0,15,0,1,1,0,11,0,志诺维思(北京)基因科技有限公司,1
1,1,0,101,0,1,57,0,15,0,北京工业大学,1
1,1,0,61,0,1,1,0,17,0,众安信息技术服务有限公司,1
1,30,0,92,0,1,1,0,26,0,西京学院,1
1,30,0,114,0,1,26,0,16,0,惠龙易通国际物流股份有限公司,1
1,30,0,247,0,1,73,0,54,0,东北电力大学,1
1,1,0,70,0,2,1,0,22,0,上海理工大学,0
1,30,0,124,0,1,35,0,25,0,吉林大学,1
1,30,0,135,0,1,1,0,26,0,杭州电子科技大学,0
1,30,0,56,0,1,28,0,1,0,北京邮电大学,1
1,30,0,46,1,2,1,0,11,0,阿里巴巴集团控股有限公司,1
0,30,0,55,0,1,1,0,12,0,诺维利(天津)科技有限公司,1
1,1,0,105,0,2,1,0,26,0,江西爱驰亿维实业有限公司,1
1,1,0,77,0,2,1,0,25,0,歌尔股份有限公司,1
1,30,1,134,1,1,1,0,19,0,北京和信康科技有限公司,1
1,30,0,95,0,1,1,0,24,0,南京航空航天大学,1
1,30,0,122,0,1,1,0,18,0,中时瑞安(北京)网络科技有限责任公司,1
1,30,0,77,0,2,34,0,10,0,北京云知声信息技术有限公司,1
1,30,1,65,1,1,25,1,7,0,成都涂鸦科技有限公司,1
1,30,0,72,0,1,27,0,18,0,华北电力大学,1
1,30,0,183,0,1,82,0,15,0,成都厚立信息技术有限公司,0
1,1,0,102,0,1,1,0,17,0,浪潮集团有限公司,1
1,30,0,1047,1,1,1,0,213,0,刘荣杰,1
1,30,1,188,1,2,1,0,19,0,广东精一规划信息科技股份有限公司,1
1,30,0,1,0,1,1,0,1,0,徐勇,1
1,30,0,115,0,1,36,0,5,0,南京邮电大学,1
1,30,0,61,0,1,1,0,8,0,前海梧桐(深圳)数据有限公司,1
1,1,0,69,0,1,1,0,13,0,中科富创(北京)科技有限公司,0
1,1,0,70,1,2,1,0,8,0,深圳信用宝金融服务有限公司,0
1,1,0,131,0,1,1,0,28,0,华北电力大学,0
1,1,0,71,0,1,28,0,10,0,广东欧珀移动通信有限公司,0
1,1,0,136,0,1,59,0,33,0,北京工业大学,1
1,30,0,75,0,1,19,0,16,0,北京理工大学,1
1,30,1,31,1,2,1,0,8,0,北京奇虎科技有限公司,1
1,30,0,115,0,1,1,0,30,0,南京航空航天大学,1
1,30,0,75,0,1,29,0,10,0,重庆邮电大学,1
1,1,0,110,0,1,42,0,27,0,《中国学术期刊(光盘版)》电子杂志社有限公司,1
1,30,0,105,0,2,37,0,28,0,深圳市迈迪加科技发展有限公司,1
1,30,0,101,0,1,1,0,7,0,云南大学,1
1,1,0,69,0,1,1,0,16,0,陈思恩,0
1,30,0,110,0,1,8,0,18,0,西安交通大学,1
1,30,0,77,0,1,22,0,14,0,东北大学,1
1,30,0,37,0,1,25,0,5,0,钱德沛,0
1,1,0,124,0,2,32,0,20,0,北京海融兴通信息安全技术有限公司,1
1,30,0,54,1,1,21,0,11,0,大连楼兰科技股份有限公司,1
1,30,0,112,0,1,44,0,16,0,重庆邮电大学,1
1,30,0,115,0,1,37,0,6,0,南京邮电大学,1
1,30,0,136,0,1,1,0,20,0,清华大学,1
1,30,0,78,0,1,1,0,11,0,南京航空航天大学,1
1,30,0,235,0,1,83,0,14,0,华中科技大学,1
1,1,0,74,0,1,1,0,17,0,阿里巴巴集团控股有限公司,1
1,1,0,111,0,1,1,0,10,0,苏州大学,1
1,1,0,46,1,2,32,1,11,0,杭州恩牛网络技术有限公司,0
1,1,0,174,1,2,82,1,29,0,苏州梧桐汇智软件科技有限责任公司,0
1,30,0,107,0,1,1,0,16,0,华中科技大学,1
1,30,0,97,0,1,68,0,22,0,北京邮电大学,1
1,1,0,53,0,1,21,0,14,0,南京邮电大学,1
1,1,0,138,0,1,47,0,25,0,惠龙易通国际物流股份有限公司,1
1,30,0,1,0,1,1,0,1,0,浪潮集团有限公司,0
1,30,0,1,0,1,1,0,1,0,帮帮智信(北京)教育投资有限公司,0
1,30,0,1,0,1,1,0,1,0,中国科学院自动化研究所,1
1,30,0,58,0,1,1,0,12,0,任子行网络技术股份有限公司,1
1,30,0,96,0,1,1,0,29,0,广西大学,1
1,1,0,63,0,1,1,0,16,0,深圳大学,1
1,1,0,65,0,1,12,0,15,0,江南大学,1
1,30,0,86,0,1,1,0,20,0,无锡江南计算技术研究所,1
1,30,0,38,0,1,1,0,10,0,腾讯科技(深圳)有限公司,1
1,1,0,48,0,2,1,0,1,0,朗姆研究公司,1
1,30,0,139,0,1,6,0,22,0,宁波大学,1
1,30,0,52,0,1,1,0,9,0,阿里巴巴集团控股有限公司,1
1,30,0,77,0,1,1,0,9,0,姚明东,1
1,30,0,120,0,1,1,0,14,0,苏州市职业大学,1
1,30,0,122,0,1,3,0,33,0,焦点科技股份有限公司,0
1,1,0,120,0,1,1,0,14,0,苏州市职业大学,1
1,1,0,137,0,1,1,0,30,0,南京航空航天大学,1
1,30,0,83,0,1,36,0,13,0,上海交通大学,0
1,30,0,94,0,1,1,0,17,0,浪潮集团有限公司,1
1,1,0,82,1,1,1,0,12,0,上海壹账通金融科技有限公司,0
1,1,0,78,0,1,1,0,14,0,北京神州泰岳软件股份有限公司,1
1,1,0,65,0,2,24,0,19,0,中国联合网络通信集团有限公司,1
1,30,0,70,0,1,1,0,12,0,阿里巴巴集团控股有限公司,1
1,1,0,88,0,1,38,0,18,0,国网湖南节能服务有限公司,1
1,30,0,42,0,1,1,0,8,0,北京科技大学,1
1,30,0,76,0,1,29,0,18,0,华北电力大学,1
1,30,0,101,0,1,41,0,4,0,上海晶赞科技发展有限公司,1
1,30,0,93,0,1,36,0,4,0,上海晶赞科技发展有限公司,1
1,30,0,64,0,1,17,0,13,0,北京奇艺世纪科技有限公司,1
1,30,0,58,0,1,1,0,12,0,北京百度网讯科技有限公司,1
1,30,0,86,0,1,1,0,20,0,无锡江南计算技术研究所,1
1,30,0,72,0,2,29,0,10,0,北京云知声信息技术有限公司,1
1,30,0,87,0,1,42,0,35,0,哈尔滨工业大学,1
1,1,0,83,0,2,1,0,21,0,国家气象中心,0
1,28,0,53,0,1,1,0,6,0,南京玛锶腾智能科技有限公司,1
1,29,0,85,0,1,1,0,14,0,江西洪都航空工业集团有限责任公司,1
1,30,0,64,1,1,19,0,16,0,温州法派服饰有限公司,1
1,1,0,86,0,1,1,0,18,0,东软集团股份有限公司,1
1,30,0,68,0,1,1,0,16,0,深圳大学,1
1,30,0,116,0,1,13,0,16,0,中国矿业大学,1
1,30,0,104,1,1,34,0,20,0,云南大学,1
1,30,0,65,0,2,1,0,17,0,浙江大学,1
1,30,0,62,0,2,35,0,20,0,索尼法国股份有限公司,1
1,30,0,48,0,1,26,0,17,0,索尼欧洲有限公司,1
1,30,0,60,0,1,1,0,12,0,北京百度网讯科技有限公司,1
1,1,0,96,0,1,43,0,20,0,河海大学,1
1,30,0,71,0,1,1,0,18,0,东方网力科技股份有限公司,0
1,30,0,221,0,1,53,0,37,0,南京航空航天大学,0
1,30,0,105,0,1,1,0,24,0,城云科技(杭州)有限公司,1
1,30,0,81,0,1,15,0,6,0,晶赞广告(上海)有限公司,1
1,30,1,222,1,1,59,1,37,0,南京航空航天大学,1
1,30,0,67,0,1,27,0,18,0,中国科学院信息工程研究所,1
1,30,0,140,0,1,1,0,36,0,南京航空航天大学,1
1,1,0,67,0,1,26,0,21,0,北京中交兴路车联网科技有限公司,0
1,1,0,46,0,1,1,0,12,0,北京奇艺世纪科技有限公司,1
1,30,0,83,0,1,37,0,18,0,中国科学院自动化研究所,1
1,30,0,100,0,1,1,0,25,0,南京大学,1
1,30,0,94,0,1,44,0,13,0,姚明东,1
1,1,0,45,0,1,1,0,10,0,杭州安恒信息技术有限公司,1
1,1,0,120,0,1,47,0,19,0,北京理工大学,0
1,1,0,54,0,2,1,0,1,0,普凯尔德诊断技术有限公司,1
1,27,0,132,0,1,1,0,19,0,环境保护部南京环境科学研究所,0
1,1,0,38,0,1,1,0,5,0,任浩,1
1,30,0,25,0,1,1,0,6,0,云南大学,1
1,30,0,51,0,1,1,0,16,0,秦彦龙,1
1,30,0,109,1,2,1,0,23,0,浪潮(北京)电子信息产业有限公司,1
1,1,0,31,0,1,1,0,1,0,感官公司,1
1,30,0,153,0,1,77,0,28,0,西北工业大学,1
1,28,0,206,0,1,95,0,28,0,无锡天脉聚源传媒科技有限公司,1
1,28,0,159,0,1,71,0,21,0,无锡天脉聚源传媒科技有限公司,1
1,27,0,54,0,1,38,0,5,0,桂林电子科技大学,1
1,1,0,52,0,2,1,0,12,0,北京百度网讯科技有限公司,1
1,30,0,64,0,1,19,0,10,0,北京艾力泰尔信息技术有限公司,1
1,30,0,66,0,2,28,0,12,0,凡弗3基因组有限公司,1
1,30,0,142,0,1,1,0,18,0,程治永,1
1,30,0,77,0,1,1,0,15,0,苏州芯智瑞微电子有限公司,1
1,29,0,30,0,2,12,0,5,0,北京奇艺世纪科技有限公司,1
1,1,0,96,0,1,28,0,19,0,河海大学,1
1,30,0,115,0,1,25,0,23,0,中国科学院对地观测与数字地球科学中心,1
1,30,0,38,0,2,1,0,8,0,北京旷视科技有限公司,1
1,30,0,79,0,1,1,0,14,0,北京万物语联技术有限公司,1
1,24,0,22,0,1,1,0,1,0,陈勇,1
1,1,0,60,1,1,1,0,10,0,陆学锋,0
1,30,0,135,0,1,1,0,24,0,华东理工大学,1
1,30,0,87,0,1,30,0,1,0,北京航空航天大学,1
1,1,0,145,1,1,65,0,24,0,上海储翔信息科技有限公司,0
1,30,0,214,0,1,160,0,39,0,杨玉海,1
1,1,0,75,0,1,1,0,10,0,安徽爱学堂教育科技有限公司,0
1,30,0,53,0,1,1,0,10,0,北京金山安全软件有限公司,1
1,1,0,61,0,1,11,0,7,0,中兴通讯股份有限公司,1
1,1,0,135,0,1,46,0,23,0,中国科学院对地观测与数字地球科学中心,1
1,30,0,21,0,2,1,0,1,0,谢浩强,0
1,1,0,30,0,1,1,0,6,0,云南大学,1
1,30,0,87,0,2,1,0,17,0,中国科学院自动化研究所,1
1,30,0,73,0,2,31,0,22,0,凡弗3基因组有限公司,1
1,30,0,33,0,1,1,0,9,0,大连联达科技有限公司,0
1,1,0,83,0,2,1,0,26,0,中车工业研究院有限公司,0
1,1,0,85,0,1,1,0,13,0,华北水利水电大学,1
1,30,0,79,0,2,1,0,1,0,台达电子工业股份有限公司,1
1,30,0,135,0,1,1,0,19,0,四川省亚丁胡杨人力资源集团有限公司,1
1,30,0,111,0,1,1,0,20,0,成都市亚丁胡杨科技股份有限公司,1
1,1,0,88,1,1,1,0,14,0,杜瓦娱乐有限公司,1
1,30,0,178,0,2,1,0,30,0,复旦大学,1
1,30,0,112,0,1,42,0,38,0,济中节能技术(苏州)有限公司,1
1,30,0,81,0,1,10,0,37,0,济中节能技术(苏州)有限公司,1
1,1,0,68,0,1,1,0,17,0,深圳益强信息科技有限公司,0
1,30,0,64,0,1,1,0,7,0,华中师范大学,1
1,1,0,90,0,1,30,0,16,0,哈尔滨工业大学,1
0,1,0,76,0,1,1,0,13,0,异象科技(北京)有限公司,1
1,1,0,98,0,1,168,0,46,0,杨玉海,1
1,30,0,51,0,1,1,0,9,0,深圳狗尾草智能科技有限公司,1
1,30,0,59,0,1,1,0,7,0,传线网络科技(上海)有限公司,1
1,30,0,50,0,1,1,0,9,0,安徽味唯网络科技有限公司,1
1,1,0,54,1,1,1,0,10,0,四川斐讯信息技术有限公司,1
1,30,0,225,0,1,1,0,43,0,浙江工业大学,1
1,1,0,120,0,1,1,0,32,0,广州思泰信息技术有限公司,0
1,30,0,18,0,2,11,0,1,0,国际商业机器公司,1
1,30,0,110,0,1,1,0,20,0,常州三泰科技有限公司,1
1,30,0,199,0,1,1,0,36,0,张明飞,1
1,30,0,110,0,1,1,0,18,0,辽宁石油化工大学,0
1,30,0,32,1,1,14,0,15,0,百度在线网络技术(北京)有限公司,0
1,1,0,52,1,1,13,0,15,0,上海维信荟智金融科技有限公司,0
1,30,0,49,0,1,22,0,4,0,北京播思软件技术有限公司,1
1,30,0,40,0,1,1,0,5,0,洑云龙,1
1,1,0,49,0,1,16,0,11,0,长沙海商网络技术有限公司,0
1,30,0,105,0,1,8,0,10,0,江勇,1
1,1,0,77,0,2,1,0,2,0,腾讯科技(深圳)有限公司,1
1,30,0,56,1,1,22,1,1,0,网圣公司,1
1,1,0,28,0,1,1,0,8,0,百度在线网络技术(北京)有限公司,1
1,1,0,92,0,1,24,0,35,0,郑州云海信息技术有限公司,1
1,30,0,139,1,2,42,0,24,0,福建数林信息科技有限公司,1
1,1,0,68,0,1,1,0,13,0,阿里巴巴集团控股有限公司,1
1,30,0,69,0,1,1,0,14,0,太仓诚泽网络科技有限公司,0
1,30,0,51,0,1,1,0,6,0,国家计算机网络与信息安全管理中心,1
1,1,0,107,0,2,24,0,33,0,国电南瑞科技股份有限公司,0
1,30,0,81,0,1,1,0,13,0,电子科技大学,1
1,1,0,93,0,1,1,0,10,0,广东电网有限责任公司信息中心,0
1,30,0,328,0,1,1,0,55,0,重庆大学,1
1,30,0,61,0,1,1,0,13,0,微软公司,1
1,30,0,88,0,1,37,0,11,0,腾讯科技(深圳)有限公司,1
1,30,0,74,0,1,1,0,10,0,上海博路信息技术有限公司,0
1,28,0,25,0,2,1,0,6,0,优视科技有限公司,1
1,30,0,45,0,1,1,0,10,0,山东网聪信息科技有限公司,0
1,30,0,141,0,1,1,0,5,0,江苏金鸽网络科技有限公司,1
1,1,0,51,0,1,13,0,6,0,长沙兔子代跑网络科技有限公司,0
1,30,0,38,0,1,1,0,11,0,小米科技有限责任公司,1
1,1,0,80,0,2,1,0,18,0,国电南瑞科技股份有限公司,0
1,30,0,79,1,1,1,0,29,0,上海交通大学,1
1,30,0,144,0,1,1,0,16,0,苏州市伏泰信息科技有限公司,0
1,30,0,100,0,1,1,0,29,0,国网上海市电力公司,0
1,1,0,104,0,1,1,0,17,0,武汉智丽丰信息科技有限公司,1
1,30,1,75,1,1,21,1,14,0,广州天健软件有限公司,1
1,30,0,100,0,1,1,0,13,0,镇江精英软件科技有限公司,0
1,30,0,64,0,1,22,0,11,0,洑云龙,1
1,1,0,35,0,2,1,0,8,0,冯波,0
1,30,0,61,0,1,20,0,10,0,心触动(武汉)文化传媒有限公司,0
1,30,0,139,0,1,1,0,20,0,西安夫子电子科技研究院有限公司,0
1,30,0,54,0,2,1,0,16,0,北京奇虎科技有限公司,1
1,30,0,50,0,1,1,0,5,0,上海北鼎实业有限公司,0
1,30,0,46,0,1,1,0,11,0,小米科技有限责任公司,1
1,1,0,101,0,1,1,0,13,0,宁波市镇海甬讯信息科技有限公司,1
1,30,0,84,0,1,1,0,14,0,四川农业大学,0
1,30,0,49,0,1,1,0,8,0,东华大学,0
1,1,0,233,0,1,87,0,32,0,哈尔滨工程大学,1
1,30,0,79,0,1,1,0,5,0,上海博路信息技术有限公司,1
1,30,0,77,0,1,1,0,13,0,电子科技大学,1
1,21,0,20,0,1,10,0,7,0,国网福建省电力有限公司,0
1,30,0,39,0,1,1,0,10,0,航天信息股份有限公司,0
1,30,0,26,0,2,1,0,5,0,阿尔卡特朗讯公司,1
1,30,0,96,0,1,36,0,11,0,杭州华亭科技有限公司,1
1,30,0,52,0,1,1,0,8,0,华夏银行股份有限公司,0
1,30,0,69,0,2,1,0,9,0,中国科学院沈阳自动化研究所,1
1,30,0,83,0,1,1,0,15,0,哈尔滨工程大学,1
1,30,0,87,0,1,1,0,22,0,北京金山网络科技有限公司,1
1,30,0,46,0,2,1,0,10,0,惠州TCL移动通信有限公司,1
1,30,0,66,0,1,19,0,12,0,北京搜狗科技发展有限公司,1
0,27,0,47,0,1,1,0,12,0,董小丽,1
1,30,0,53,0,1,1,0,11,0,四川长虹电器股份有限公司,1
1,1,0,109,1,1,1,0,29,0,上海交通大学,1
1,1,0,98,0,1,1,0,6,0,浙江海洋大学,0
1,30,0,45,0,2,14,0,15,0,乐视控股(北京)有限公司,1
1,30,0,54,0,1,17,0,6,0,上海全成通信技术有限公司,1
1,30,0,109,0,1,1,0,20,0,常州三泰科技有限公司,1
1,30,0,84,0,2,1,0,15,0,长沙市麓智信息科技有限公司,1
1,30,0,66,0,1,34,0,13,0,哈尔滨工程大学,1
1,30,0,188,0,1,61,0,31,0,华南理工大学,0
1,30,0,164,0,1,1,0,19,0,国网安徽省电力公司宿州供电公司,0
1,30,0,150,0,1,1,0,21,0,国云科技股份有限公司,1
1,30,0,58,0,1,1,0,10,0,河北省电力研究院,1
1,30,0,137,0,1,1,0,5,0,江苏金鸽网络科技有限公司,1
1,30,0,66,0,2,1,0,15,0,北京奇虎科技有限公司,1
1,1,0,51,0,1,13,0,8,0,长沙兔子代跑网络科技有限公司,1
1,1,0,57,0,1,13,0,7,0,中车太原机车车辆有限公司,0
1,30,0,78,0,1,1,0,1,0,同济大学,1
1,1,0,49,0,1,18,0,5,0,长沙兔子代跑网络科技有限公司,1
1,30,0,91,0,1,1,0,22,0,北京金山网络科技有限公司,1
1,30,0,73,0,1,1,0,14,0,微软公司,0
1,30,0,63,0,1,22,0,6,0,中国移动通信集团广东有限公司,0
1,1,0,53,1,1,1,0,9,0,佛山市聚成知识产权服务有限公司,1
1,1,0,39,0,1,1,0,5,0,广东掌中万维电子有限公司,0
1,30,0,47,0,1,1,0,10,0,四川长虹电器股份有限公司,1
1,30,0,229,0,2,1,0,42,0,西安计量技术研究院,0
0,30,0,53,0,1,23,0,9,0,湖南机电职业技术学院,0
0,30,0,34,0,1,1,0,4,0,东莞市科达计算机系统工程有限公司,0
1,30,0,88,0,2,1,0,15,0,长沙市麓智信息科技有限公司,1
1,30,0,87,0,1,1,0,1,0,同济大学,1
1,1,0,225,0,1,22,0,17,0,中科钢研节能科技有限公司,0
1,1,0,63,0,1,1,0,16,0,北京锤子数码科技有限公司,1
1,30,0,57,0,1,1,0,12,0,阿里巴巴集团控股有限公司,1
1,30,0,41,1,1,1,0,1,0,微软公司,1
1,1,0,58,0,1,16,0,7,0,长沙兔子代跑网络科技有限公司,1
1,30,0,35,0,1,9,0,3,0,互动在线(北京)科技有限公司,1
1,30,0,196,0,2,1,0,42,0,西安计量技术研究院,0
0,30,0,124,0,1,1,0,32,0,北京声迅电子股份有限公司,0
1,1,0,60,1,1,1,0,13,0,微软技术许可有限责任公司,1
1,30,0,44,0,1,18,0,5,0,西南交通大学,1
1,30,0,96,1,1,16,0,7,0,电子科技大学,0
1,1,0,95,0,1,1,0,18,0,商丘医学高等专科学校,1
1,30,0,96,1,1,19,0,15,0,南京邮电大学,1
1,30,0,125,0,2,45,0,19,0,福建四创软件有限公司,0
1,30,0,51,0,1,27,0,6,0,桂林电子科技大学,1
1,1,0,75,0,1,36,0,15,0,云南大学,1
1,1,0,113,0,1,1,0,15,0,淮海工学院,0
1,30,0,35,0,1,1,0,6,0,上海北鼎实业有限公司,0
1,1,0,87,0,1,1,0,17,0,南通大学,1
1,30,0,671,1,1,292,0,76,0,武汉大学,1
1,30,0,600,0,1,222,0,76,0,武汉大学,0
1,30,0,119,0,2,39,0,49,0,百思威基因公司,1
1,30,0,33,0,1,25,0,10,0,北京致远协创软件有限公司,0
1,30,0,54,0,1,1,0,11,0,深圳TCL新技术有限公司,1
1,30,0,65,0,1,1,0,19,0,卓望数码技术(深圳)有限公司,1
1,30,0,134,0,2,38,0,24,0,武汉理工大学,1
1,30,0,71,1,2,48,1,21,0,西安电子科技大学,1
1,1,0,161,0,1,1,0,15,0,中科钢研节能科技有限公司,0
0,30,0,92,0,1,1,0,16,0,浙江维融电子科技股份有限公司,1
1,1,0,66,0,1,19,0,12,0,北京搜狗科技发展有限公司,1
1,1,0,53,0,1,1,0,29,0,国网辽宁省电力有限公司电力科学研究院,0
1,30,0,69,0,1,1,0,16,0,上海化工宝电子商务有限公司,1
1,30,0,30,0,1,1,0,3,0,互动在线(北京)科技有限公司,1
1,30,0,54,0,1,1,0,10,0,河北省电力公司电力科学研究院,1
1,1,0,46,0,1,17,0,6,0,长沙兔子代跑网络科技有限公司,1
1,30,0,44,1,1,1,0,10,0,日本电气株式会社,1
1,30,0,28,0,1,1,0,9,0,江南大学,1
0,30,0,57,1,1,1,0,4,0,山东中创软件工程股份有限公司,1
1,30,0,89,0,1,1,0,14,0,北京岳能科技股份有限公司,1
1,1,0,70,0,1,1,0,17,0,中国石油天然气股份有限公司,1
1,30,0,40,0,1,17,0,5,0,西南交通大学,1
1,30,0,66,1,1,1,0,16,0,广州精标信息科技有限公司,1
1,30,0,108,0,1,28,0,1,0,中国石油化工股份有限公司,1
1,1,0,84,1,1,1,0,14,0,哈尔滨卓晋科技有限公司,0
1,30,0,70,1,2,48,1,21,0,西安电子科技大学,1
1,30,0,62,0,1,1,0,18,0,厦门理工学院,1
1,30,0,54,0,1,1,0,17,0,厦门理工学院,1
1,30,0,37,0,1,1,0,1,0,英赛特半导体有限公司,1
1,30,0,69,1,1,39,1,14,0,镇江金软计算机科技有限责任公司,0
1,30,0,99,0,1,1,0,15,0,电子科技大学,1
1,30,0,104,0,2,18,0,26,0,王秦胜塞希亚,1
1,30,0,133,0,1,19,0,27,0,微软公司,0
1,30,0,63,0,1,1,0,16,0,昆明理工大学,1
1,1,0,201,0,2,46,0,34,0,武汉理工大学,1
1,1,0,28,0,1,1,0,8,0,航天星图科技(北京)有限公司,1
1,30,0,87,0,1,1,0,12,0,镇江雅迅软件有限责任公司,1
1,30,0,143,0,1,43,0,27,0,成都逸动无限网络科技有限公司,1
1,30,0,187,0,2,45,0,35,0,北京航空航天大学,1
1,30,0,92,0,2,22,0,10,0,广西电网有限责任公司电力科学研,0
1,23,0,21,0,1,13,0,1,0,衣晓,1
1,25,0,20,0,2,1,0,1,0,北京工商大学,1
1,30,0,34,0,1,1,0,1,0,英赛特半导体有限公司,1
1,30,0,107,1,1,1,0,1,0,陕西理工大学,1
1,30,0,100,0,1,1,0,4,0,东北大学,1
1,30,0,30,0,2,1,0,1,0,惠普发展公司,1
1,30,0,69,0,1,1,0,12,0,上海晨兴希姆通电子科技有限公司,0
1,1,0,108,1,1,1,0,16,0,深圳齐心集团股份有限公司,1
1,1,0,52,1,1,22,0,11,0,北京奇艺世纪科技有限公司,1
1,1,0,113,0,1,1,0,18,0,黑龙江傲立辅龙科技开发有限公司,0
1,1,0,116,0,1,1,0,25,0,杭州安脉盛智能技术有限公司,0
1,1,0,106,0,1,1,0,24,0,重庆水利电力职业技术学院,0
1,1,0,55,0,1,1,0,16,0,北京百度网讯科技有限公司,1
1,30,0,117,1,1,62,0,45,0,广州市香港科大霍英东研究院,1
1,30,0,71,1,1,1,0,5,0,国网重庆市电力公司电力科学研究院,1
1,30,0,56,0,1,1,0,12,0,上海晨兴希姆通电子科技有限公司,0
1,1,0,97,0,1,37,0,14,0,昆明理工大学,1
1,30,0,101,0,2,1,0,17,0,上海交通大学,1
1,30,0,82,0,1,1,0,22,0,南京工程学院,1
0,30,0,55,0,1,1,0,11,0,中国民航大学,1
1,30,0,107,0,2,1,0,15,0,广东电网公司电力科学研究院,1
1,30,0,82,0,1,1,0,16,0,中国电子科技集团公司第十三研究所,1
1,27,0,65,0,1,1,0,5,0,河海大学,1
1,30,0,1,0,1,1,0,1,0,大连交通大学,1
1,30,0,54,0,1,1,0,11,0,汉王科技股份有限公司,1
1,30,0,83,0,1,1,0,21,0,北京理工大学,1
1,30,0,161,1,1,1,0,34,0,西安电子科技大学,1
1,30,0,39,0,1,1,0,1,0,电子湾有限公司,1
1,30,0,109,0,1,52,0,26,0,哈尔滨工业大学,1
1,30,0,96,0,1,1,0,1,0,微软公司,1
1,30,0,143,0,1,1,0,25,0,重庆大学,1
1,30,0,100,0,1,17,0,21,0,上海理工大学,1
1,1,0,106,0,2,55,0,19,0,吉林大学,1
1,30,0,46,0,2,1,0,1,0,英特尔公司,1
